id,year,projected_month,nominal_forward_rate,real_forward_rate
,2024,1522,0.07322133,0.021733227
,2024,1523,0.073180011,0.02170925
,2024,1524,0.073138693,0.021685273
,2024,1525,0.073097377,0.021661297
,2024,1526,0.073056063,0.021637322
,2024,1527,0.07301475,0.021613347
,2024,1528,0.072973439,0.021589373
,2024,1529,0.07293213,0.0215654
,2024,1530,0.072890822,0.021541427
,2024,1531,0.072849516,0.021517454
,2024,1532,0.072808211,0.021493482
,2024,1533,0.072766908,0.021469511
,2024,1534,0.072725606,0.02144554
,2024,1535,0.072684306,0.02142157
,2024,1536,0.072643008,0.0213976
,2024,1537,0.072601711,0.021373631
,2024,1538,0.072560416,0.021349663
,2024,1539,0.072519122,0.021325695
,2024,1540,0.07247783,0.021301727
,2024,1541,0.07243654,0.02127776
,2024,1542,0.072395251,0.021253794
,2024,1543,0.072353964,0.021229828
,2024,1544,0.072312678,0.021205863
,2024,1545,0.072271394,0.021181898
,2024,1546,0.072230111,0.021157934
,2024,1547,0.072188831,0.021133971
,2024,1548,0.072147551,0.021110008
,2024,1549,0.072106274,0.021086046
,2024,1550,0.072064997,0.021062084
,2024,1551,0.072023723,0.021038123
,2024,1552,0.07198245,0.021014162
,2024,1553,0.071941179,0.020990202
,2024,1554,0.071899909,0.020966242
,2024,1555,0.071858641,0.020942283
,2024,1556,0.071817374,0.020918325
,2024,1557,0.071776109,0.020894367
,2024,1558,0.071734846,0.02087041
,2024,1559,0.071693584,0.020846453
,2024,1560,0.071652324,0.020822497
,2024,1561,0.071611065,0.020798541
,2024,1562,0.071569808,0.020774586
,2024,1563,0.071528552,0.020750632
,2024,1564,0.071487298,0.020726678
,2024,1565,0.071446046,0.020702724
,2024,1566,0.071404795,0.020678772
,2024,1567,0.071363546,0.020654819
,2024,1568,0.071322299,0.020630868
,2024,1569,0.071281053,0.020606917
,2024,1570,0.071239808,0.020582966
,2024,1571,0.071198566,0.020559016
,2024,1572,0.071157325,0.020535067
,2024,1573,0.071116085,0.020511118
,2024,1574,0.071074847,0.020487169
,2024,1575,0.071033611,0.020463222
,2024,1576,0.070992376,0.020439274
,2024,1577,0.070951142,0.020415328
,2024,1578,0.070909911,0.020391382
,2024,1579,0.070868681,0.020367436
,2024,1580,0.070827452,0.020343491
,2024,1581,0.070786225,0.020319547
,2024,1582,0.070745,0.020295603
,2024,1583,0.070703776,0.02027166
,2024,1584,0.070662554,0.020247717
,2024,1585,0.070621334,0.020223775
,2024,1586,0.070580115,0.020199834
,2024,1587,0.070538897,0.020175893
,2024,1588,0.070497682,0.020151952
,2024,1589,0.070456467,0.020128012
,2024,1590,0.070415255,0.020104073
,2024,1591,0.070374044,0.020080134
,2024,1592,0.070332834,0.020056196
,2024,1593,0.070291626,0.020032258
,2024,1594,0.07025042,0.020008321
,2024,1595,0.070209216,0.019984385
,2024,1596,0.070168012,0.019960449
,2024,1597,0.070126811,0.019936513
,2024,1598,0.070085611,0.019912579
,2024,1599,0.070044413,0.019888644
,2024,1600,0.070003216,0.019864711
,2024,1601,0.069962021,0.019840778
,2024,1602,0.069920827,0.019816845
,2024,1603,0.069879635,0.019792913
,2024,1604,0.069838445,0.019768982
,2024,1605,0.069797256,0.019745051
,2024,1606,0.069756069,0.01972112
,2024,1607,0.069714883,0.019697191
,2024,1608,0.069673699,0.019673261
,2024,1609,0.069632517,0.019649333
,2024,1610,0.069591336,0.019625405
,2024,1611,0.069550156,0.019601477
,2024,1612,0.069508979,0.01957755
,2024,1613,0.069467803,0.019553624
,2024,1614,0.069426628,0.019529698
,2024,1615,0.069385455,0.019505773
,2024,1616,0.069344284,0.019481848
,2024,1617,0.069303114,0.019457924
,2024,1618,0.069261946,0.019434
,2024,1619,0.069220779,0.019410077
,2024,1620,0.069179614,0.019386155
,2024,1621,0.069138451,0.019362233
,2024,1622,0.069097289,0.019338311
,2024,1623,0.069056128,0.019314391
,2024,1624,0.06901497,0.01929047
,2024,1625,0.068973813,0.019266551
,2024,1626,0.068932657,0.019242632
,2024,1627,0.068891503,0.019218713
,2024,1628,0.068850351,0.019194795
,2024,1629,0.0688092,0.019170878
,2024,1630,0.068768051,0.019146961
,2024,1631,0.068726903,0.019123045
,2024,1632,0.068685757,0.019099129
,2024,1633,0.068644613,0.019075214
,2024,1634,0.06860347,0.019051299
,2024,1635,0.068562329,0.019027385
,2024,1636,0.068521189,0.019003472
,2024,1637,0.068480051,0.018979559
,2024,1638,0.068438914,0.018955646
,2024,1639,0.068397779,0.018931735
,2024,1640,0.068356646,0.018907823
,2024,1641,0.068315514,0.018883913
,2024,1642,0.068274384,0.018860002
,2024,1643,0.068233256,0.018836093
,2024,1644,0.068192128,0.018812184
,2024,1645,0.068151003,0.018788275
,2024,1646,0.068109879,0.018764368
,2024,1647,0.068068757,0.01874046
,2024,1648,0.068027636,0.018716554
,2024,1649,0.067986517,0.018692647
,2024,1650,0.0679454,0.018668742
,2024,1651,0.067904284,0.018644837
,2024,1652,0.067863169,0.018620932
,2024,1653,0.067822057,0.018597028
,2024,1654,0.067780945,0.018573125
,2024,1655,0.067739836,0.018549222
,2024,1656,0.067698728,0.01852532
,2024,1657,0.067657621,0.018501418
,2024,1658,0.067616517,0.018477517
,2024,1659,0.067575413,0.018453616
,2024,1660,0.067534312,0.018429716
,2024,1661,0.067493211,0.018405817
,2024,1662,0.067452113,0.018381918
,2024,1663,0.067411016,0.01835802
,2024,1664,0.067369921,0.018334122
,2024,1665,0.067328827,0.018310225
,2024,1666,0.067287735,0.018286328
,2024,1667,0.067246644,0.018262432
,2024,1668,0.067205555,0.018238536
,2024,1669,0.067164468,0.018214641
,2024,1670,0.067123382,0.018190747
,2024,1671,0.067082297,0.018166853
,2024,1672,0.067041215,0.01814296
,2024,1673,0.067000134,0.018119067
,2024,1674,0.066959054,0.018095175
,2024,1675,0.066917976,0.018071283
,2024,1676,0.0668769,0.018047392
,2024,1677,0.066835825,0.018023502
,2024,1678,0.066794752,0.017999612
,2024,1679,0.06675368,0.017975722
,2024,1680,0.06671261,0.017951834
,2024,1681,0.066671542,0.017927945
,2024,1682,0.066630475,0.017904058
,2024,1683,0.066589409,0.017880171
,2024,1684,0.066548346,0.017856284
,2024,1685,0.066507283,0.017832398
,2024,1686,0.066466223,0.017808513
,2024,1687,0.066425164,0.017784628
,2024,1688,0.066384107,0.017760743
,2024,1689,0.066343051,0.01773686
,2024,1690,0.066301996,0.017712976
,2024,1691,0.066260944,0.017689094
,2024,1692,0.066219893,0.017665212
,2024,1693,0.066178843,0.01764133
,2024,1694,0.066137795,0.017617449
,2024,1695,0.066096749,0.017593569
,2024,1696,0.066055704,0.017569689
,2024,1697,0.066014661,0.01754581
,2024,1698,0.065973619,0.017521931
,2024,1699,0.065932579,0.017498053
,2024,1700,0.065891541,0.017474175
,2024,1701,0.065850504,0.017450298
,2024,1702,0.065809469,0.017426422
,2024,1703,0.065768435,0.017402546
,2024,1704,0.065727403,0.01737867
,2024,1705,0.065686372,0.017354796
,2024,1706,0.065645343,0.017330921
,2024,1707,0.065604316,0.017307048
,2024,1708,0.06556329,0.017283175
,2024,1709,0.065522266,0.017259302
,2024,1710,0.065481243,0.01723543
,2024,1711,0.065440222,0.017211559
,2024,1712,0.065399203,0.017187688
,2024,1713,0.065358185,0.017163817
,2024,1714,0.065317169,0.017139948
,2024,1715,0.065276154,0.017116078
,2024,1716,0.065235141,0.01709221
,2024,1717,0.065194129,0.017068342
,2024,1718,0.065153119,0.017044474
,2024,1719,0.065112111,0.017020607
,2024,1720,0.065071104,0.016996741
,2024,1721,0.065030099,0.016972875
,2024,1722,0.064989095,0.01694901
,2024,1723,0.064948093,0.016925145
,2024,1724,0.064907092,0.016901281
,2024,1725,0.064866093,0.016877417
,2024,1726,0.064825096,0.016853554
,2024,1727,0.0647841,0.016829692
,2024,1728,0.064743106,0.01680583
,2024,1729,0.064702113,0.016781969
,2024,1730,0.064661122,0.016758108
,2024,1731,0.064620133,0.016734248
,2024,1732,0.064579145,0.016710388
,2024,1733,0.064538158,0.016686529
,2024,1734,0.064497174,0.01666267
,2024,1735,0.064456191,0.016638812
,2024,1736,0.064415209,0.016614955
,2024,1737,0.064374229,0.016591098
,2024,1738,0.06433325,0.016567242
,2024,1739,0.064292274,0.016543386
,2024,1740,0.064251298,0.016519531
,2024,1741,0.064210325,0.016495676
,2024,1742,0.064169352,0.016471822
,2024,1743,0.064128382,0.016447968
,2024,1744,0.064087413,0.016424115
,2024,1745,0.064046446,0.016400263
,2024,1746,0.06400548,0.016376411
,2024,1747,0.063964515,0.01635256
,2024,1748,0.063923553,0.016328709
,2024,1749,0.063882592,0.016304859
,2024,1750,0.063841632,0.016281009
,2024,1751,0.063800674,0.01625716
,2024,1752,0.063759718,0.016233312
,2024,1753,0.063718763,0.016209464
,2024,1754,0.06367781,0.016185617
,2024,1755,0.063636858,0.01616177
,2024,1756,0.063595908,0.016137924
,2024,1757,0.06355496,0.016114078
,2024,1758,0.063514013,0.016090233
,2024,1759,0.063473068,0.016066388
,2024,1760,0.063432124,0.016042544
,2024,1761,0.063391182,0.016018701
,2024,1762,0.063350241,0.015994858
,2024,1763,0.063309302,0.015971016
,2024,1764,0.063268365,0.015947174
,2024,1765,0.063227429,0.015923333
,2024,1766,0.063186494,0.015899492
,2024,1767,0.063145562,0.015875652
,2024,1768,0.063104631,0.015851812
,2024,1769,0.063063701,0.015827973
,2024,1770,0.063022773,0.015804135
,2024,1771,0.062981847,0.015780297
,2024,1772,0.062940922,0.01575646
,2024,1773,0.062899998,0.015732623
,2024,1774,0.062859077,0.015708787
,2024,1775,0.062818157,0.015684951
,2024,1776,0.062777238,0.015661116
,2024,1777,0.062736321,0.015637282
,2024,1778,0.062695406,0.015613448
,2024,1779,0.062654492,0.015589615
,2024,1780,0.06261358,0.015565782
,2024,1781,0.062572669,0.01554195
,2024,1782,0.06253176,0.015518118
,2024,1783,0.062490853,0.015494287
,2024,1784,0.062449947,0.015470456
,2024,1785,0.062409042,0.015446626
,2024,1786,0.062368139,0.015422797
,2024,1787,0.062327238,0.015398968
,2024,1788,0.062286339,0.015375139
,2024,1789,0.062245441,0.015351312
,2024,1790,0.062204544,0.015327484
,2024,1791,0.062163649,0.015303658
,2024,1792,0.062122756,0.015279832
,2024,1793,0.062081864,0.015256006
,2024,1794,0.062040974,0.015232181
,2024,1795,0.062000085,0.015208357
,2024,1796,0.061959198,0.015184533
,2024,1797,0.061918313,0.01516071
,2024,1798,0.061877429,0.015136887
,2024,1799,0.061836547,0.015113065
